DateTime,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,Date
2016-01-07T17:59:12Z,36.4571,-97.1985,4.87,2.6,mb_lg,NA,57,0.303,0.36,us,us10004c69,2016-03-28T22:09:45Z,"20km NNE of Perry, Oklahoma",earthquake,0.8,7.6,0.208,6,reviewed,us,us,2016-01-07
2016-01-07T18:00:26Z,36.4698,-98.7479,5.696,3.4,ml,NA,115,NA,0.47,us,us10004c6a,2016-03-28T22:09:45Z,"32km NW of Fairview, Oklahoma",earthquake,4.5,7.8,NA,NA,reviewed,tul,tul,2016-01-07
2016-01-07T18:34:35Z,36.4707,-98.7527,9.378,3.4,ml,NA,96,NA,0.76,us,us10004c6c,2016-03-28T22:09:45Z,"33km NW of Fairview, Oklahoma",earthquake,3.9,7.3,NA,NA,reviewed,tul,tul,2016-01-07
2016-01-07T18:39:18Z,36.4727,-98.7527,7.077,2.8,ml,NA,116,NA,0.47,us,us10004c6d,2016-03-28T22:09:45Z,"33km NW of Fairview, Oklahoma",earthquake,2.8,7.1,NA,NA,reviewed,tul,tul,2016-01-07
2016-01-07T19:26:14Z,36.5008,-98.7194,7.944,2.7,ml,NA,118,NA,0.72,us,us10004c6v,2016-03-28T22:09:45Z,"33km NW of Fairview, Oklahoma",earthquake,2.3,1,NA,NA,reviewed,tul,tul,2016-01-07
2016-01-07T19:59:44Z,36.5024,-98.7108,5,3.7,mwr,NA,98,NA,0.86,us,us10004c72,2016-03-28T22:09:45Z,"33km S of Alva, Oklahoma",earthquake,3.6,6.4,0.071,19,reviewed,tul,us,2016-01-07
2016-01-07T20:27:25Z,36.4832,-98.72,0.995,2.7,ml,NA,115,NA,0.74,us,us10004c7a,2016-03-28T22:09:45Z,"32km NW of Fairview, Oklahoma",earthquake,1.4,7.2,NA,NA,reviewed,tul,tul,2016-01-07
2016-01-07T23:52:02Z,36.4739,-98.7451,5,2.7,ml,NA,115,NA,0.5,us,us10004c8l,2016-03-28T22:09:45Z,"32km NW of Fairview, Oklahoma",earthquake,1.9,6.3,NA,NA,reviewed,tul,tul,2016-01-07
2016-01-08T00:10:03Z,36.4968,-98.7259,7.717,3,ml,NA,99,NA,0.55,us,us10004c8n,2016-03-30T02:27:48Z,"33km NW of Fairview, Oklahoma",earthquake,2.7,7.2,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T00:46:28Z,36.3044,-96.6543,5.712,2.8,ml,NA,75,NA,0.5,us,us10004c8z,2016-03-30T02:27:48Z,"13km ESE of Pawnee, Oklahoma",earthquake,1.5,6.9,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T01:53:30Z,36.4919,-98.7296,7.703,3,ml,NA,117,NA,0.32,us,us10004c9s,2016-03-30T02:27:48Z,"33km NW of Fairview, Oklahoma",earthquake,4.1,7.9,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T02:58:52Z,36.4723,-98.7525,8.486,2.6,ml,NA,116,NA,0.74,us,us10004cad,2016-03-30T02:27:48Z,"33km NW of Fairview, Oklahoma",earthquake,2.4,6.9,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T03:03:31Z,36.5234,-98.6936,6.52,2.6,ml,NA,116,NA,0.59,us,us10004caf,2016-03-30T02:27:48Z,"31km S of Alva, Oklahoma",earthquake,2,7.5,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T05:37:45Z,36.7064,-97.6317,5.33,3.5,ml,NA,55,NA,0.57,us,us10004cb6,2016-03-30T02:27:48Z,"14km SE of Medford, Oklahoma",earthquake,1.6,7.9,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T05:49:44Z,36.3087,-96.6483,6.768,3,ml,NA,75,NA,0.5,us,us10004cb9,2016-03-30T02:27:48Z,"14km ESE of Pawnee, Oklahoma",earthquake,1.4,4.6,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T08:06:36Z,36.321,-97.5469,5,2.3,ml,NA,60,0.223,0.19,us,us10004cbf,2016-03-30T02:27:48Z,"23km W of Perry, Oklahoma",earthquake,1,5.2,0.062,34,reviewed,us,us,2016-01-08
2016-01-08T09:54:40Z,36.7305,-98.0145,6.145,3.1,ml,NA,74,NA,0.69,us,us10004cbr,2016-03-30T02:27:48Z,"26km WSW of Medford, Oklahoma",earthquake,1.8,6.7,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T13:36:29Z,36.5137,-98.7184,10.447,3.8,mwr,NA,101,NA,0.73,us,us10004cck,2016-03-30T02:27:49Z,"32km S of Alva, Oklahoma",earthquake,1.7,5.2,0.066,22,reviewed,tul,us,2016-01-08
2016-01-08T14:01:56Z,36.5095,-98.7148,7.532,3.9,ml,NA,119,NA,0.88,us,us10004ccn,2016-03-30T02:27:49Z,"33km S of Alva, Oklahoma",earthquake,2.9,6.1,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T15:02:37Z,36.4842,-98.7266,0.155,2.7,ml,NA,116,NA,0.58,us,us10004cd3,2016-03-30T02:27:49Z,"32km NW of Fairview, Oklahoma",earthquake,2.2,7.3,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T16:46:49Z,36.4905,-98.7306,7.465,3,ml,NA,117,NA,0.53,us,us10004cdd,2016-03-30T02:27:49Z,"33km NW of Fairview, Oklahoma",earthquake,2.6,7.5,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T16:57:48Z,36.5866,-98.4054,7.407,3.1,ml,NA,57,NA,0.28,us,us10004cdm,2016-03-30T02:27:49Z,"12km WNW of Helena, Oklahoma",earthquake,1.5,6.9,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T17:08:42Z,36.711,-98.4298,3.629,3.1,ml,NA,83,NA,0.73,us,us10004cdn,2016-03-30T02:27:49Z,"8km SW of Cherokee, Oklahoma",earthquake,1.8,6.6,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T17:50:04Z,36.5072,-98.7123,7.828,3.5,ml,NA,119,NA,0.53,us,us10004cea,2016-03-30T02:27:49Z,"33km S of Alva, Oklahoma",earthquake,3.6,5.1,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T18:07:13Z,36.4944,-97.2072,5.872,2.6,ml,NA,54,NA,0.74,us,us10004ceb,2016-03-30T02:27:49Z,"22km SSE of Tonkawa, Oklahoma",earthquake,1.4,1,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T18:43:14Z,35.6632,-97.3914,6.675,3.5,ml,NA,37,NA,0.74,us,us10004cef,2016-03-30T02:27:49Z,"7km E of Edmond, Oklahoma",earthquake,1.8,2.5,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T22:04:18Z,35.6584,-97.4127,7.062,2.6,ml,NA,38,NA,0.57,us,us10004cfx,2016-03-30T02:27:49Z,"5km E of Edmond, Oklahoma",earthquake,1.3,3.5,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T22:10:29Z,36.4683,-98.7492,7.641,2.8,ml,NA,114,NA,0.71,us,us10004cg0,2016-03-30T02:27:50Z,"32km NW of Fairview, Oklahoma",earthquake,1.8,5.7,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T22:18:47Z,36.512,-98.7135,7.526,2.5,ml,NA,120,NA,0.45,us,us10004cg4,2016-03-30T02:27:50Z,"32km S of Alva, Oklahoma",earthquake,2.6,7.5,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-08T22:52:38Z,35.6969,-97.4472,6.985,2.9,ml,NA,46,NA,0.56,us,us10004cgc,2016-03-30T02:27:50Z,"5km NNE of Edmond, Oklahoma",earthquake,1.3,4.4,NA,NA,reviewed,tul,tul,2016-01-08
2016-01-09T13:00:19Z,36.262,-97.3514,6.934,2.5,ml,NA,75,NA,0.49,us,us10004d4w,2016-03-30T02:27:51Z,"6km WSW of Perry, Oklahoma",earthquake,1.3,7.4,NA,NA,reviewed,tul,tul,2016-01-09
2016-01-09T15:46:40Z,36.7966,-98.3508,5.546,2.7,ml,NA,181,NA,0.29,us,us10004d58,2016-03-30T02:27:51Z,"4km N of Cherokee, Oklahoma",earthquake,1.7,6.5,NA,NA,reviewed,tul,tul,2016-01-09
2016-01-09T15:58:35Z,35.6586,-97.4085,6.439,2.5,ml,NA,46,NA,0.29,us,us10004ddm,2016-03-30T02:27:51Z,"6km E of Edmond, Oklahoma",earthquake,1,2.9,NA,NA,reviewed,tul,tul,2016-01-09
2016-01-09T16:50:05Z,36.5164,-98.6953,6.05,3,ml,NA,197,NA,0.5,us,us10004d5j,2016-03-30T02:27:51Z,"32km S of Alva, Oklahoma",earthquake,2.8,7.7,NA,NA,reviewed,tul,tul,2016-01-09
2016-01-09T19:07:19Z,35.6676,-97.4091,7.24,2.1,mb_lg,NA,75,0.086,0.36,us,us10004d63,2016-03-30T02:27:51Z,"6km ENE of Edmond, Oklahoma",earthquake,1,2.5,0.295,3,reviewed,us,us,2016-01-09
2016-01-10T05:13:51Z,35.615,-97.0856,5.59,2.9,ml,NA,56,NA,0.61,us,us10004d8u,2016-03-30T02:27:52Z,"11km ESE of Luther, Oklahoma",earthquake,1.4,1.7,NA,NA,reviewed,tul,tul,2016-01-10
2016-01-10T05:57:00Z,35.6159,-97.0851,5.961,2.9,ml,NA,52,NA,0.36,us,us10004d8z,2016-03-30T02:27:52Z,"11km ESE of Luther, Oklahoma",earthquake,1.4,6.4,NA,NA,reviewed,tul,tul,2016-01-10
2016-01-10T06:46:50Z,36.5116,-98.7112,15.612,2.5,ml,NA,178,NA,1.35,us,us10004exw,2016-03-30T02:27:52Z,"32km S of Alva, Oklahoma",earthquake,4.1,7.5,NA,NA,reviewed,tul,tul,2016-01-10
2016-01-10T07:01:57Z,35.9955,-97.3023,2.898,2.7,ml,NA,106,NA,0.54,us,us10004d98,2016-03-30T02:27:52Z,"7km NW of Langston, Oklahoma",earthquake,1.4,7.7,NA,NA,reviewed,tul,tul,2016-01-10
2016-01-10T15:12:01Z,36.6065,-98.1003,7.389,3.1,ml,NA,108,NA,0.43,us,us10004dbc,2016-03-30T02:27:52Z,"16km ENE of Helena, Oklahoma",earthquake,2.9,7.7,NA,NA,reviewed,tul,tul,2016-01-10
2016-01-10T20:13:08Z,36.4955,-98.7238,0.96,2.5,ml,NA,118,NA,0.58,us,us10004dc9,2016-03-30T02:27:53Z,"33km NW of Fairview, Oklahoma",earthquake,2.6,7.9,NA,NA,reviewed,tul,tul,2016-01-10
2016-01-11T00:01:52Z,35.9608,-96.7607,4.397,2.5,ml,NA,68,NA,0.49,us,us10004de4,2016-03-30T02:27:53Z,"2km SSE of Cushing, Oklahoma",earthquake,1.3,2.7,NA,NA,reviewed,tul,tul,2016-01-11
2016-01-11T02:01:54Z,36.4755,-98.7625,8.363,3.4,mwr,NA,118,NA,0.89,us,us10004dek,2016-03-30T02:27:53Z,"34km NW of Fairview, Oklahoma",earthquake,4,6.9,NA,7,reviewed,tul,slm,2016-01-11
2016-01-11T04:17:32Z,36.4797,-98.7369,5,3,ml,NA,116,NA,0.22,us,us10004df7,2016-03-30T02:27:53Z,"32km NW of Fairview, Oklahoma",earthquake,2.2,3.7,NA,NA,reviewed,tul,tul,2016-01-11
2016-01-11T08:32:03Z,36.0323,-97.1089,5.414,2.5,ml,NA,57,NA,0.65,us,us10004dgd,2016-03-30T02:27:54Z,"9km NW of Perkins, Oklahoma",earthquake,1.2,7.5,NA,NA,reviewed,tul,tul,2016-01-11
2016-01-11T08:48:08Z,35.9167,-97.5253,5.951,2.9,ml,NA,70,NA,0.76,us,us10004dgi,2016-03-30T02:27:54Z,"7km ESE of Crescent, Oklahoma",earthquake,1.5,6.7,NA,NA,reviewed,tul,tul,2016-01-11
2016-01-11T09:04:05Z,36.478,-98.7316,5,3,ml,NA,96,NA,0.7,us,us10004dgp,2016-03-30T02:27:54Z,"32km NW of Fairview, Oklahoma",earthquake,2.6,7.6,NA,NA,reviewed,tul,tul,2016-01-11
2016-01-11T13:12:16Z,36.4723,-98.7575,7.331,3,ml,NA,116,NA,0.38,us,us10004di0,2016-03-30T02:27:54Z,"33km NW of Fairview, Oklahoma",earthquake,3.2,7.7,NA,NA,reviewed,tul,tul,2016-01-11
2016-01-11T13:17:04Z,36.4765,-98.7567,6.56,2.5,ml,NA,125,NA,0.29,us,us10004dvd,2016-03-30T02:27:54Z,"33km NW of Fairview, Oklahoma",earthquake,2.4,7.4,NA,NA,reviewed,tul,tul,2016-01-11
2016-01-11T14:16:12Z,36.4728,-98.756,8.148,3.2,ml,NA,116,NA,0.47,us,us10004dic,2016-03-30T02:27:54Z,"33km NW of Fairview, Oklahoma",earthquake,2.9,7.7,NA,NA,reviewed,tul,tul,2016-01-11
2016-01-11T15:18:06Z,36.5072,-98.7076,6.609,3.4,ml,NA,118,NA,0.49,us,us10004dil,2016-03-30T02:27:54Z,"33km S of Alva, Oklahoma",earthquake,4.6,7.8,NA,NA,reviewed,tul,tul,2016-01-11
2016-01-12T05:10:20Z,35.6622,-97.4,7.046,2.5,ml,NA,37,NA,0.19,us,us10004dpl,2016-03-30T02:27:56Z,"7km E of Edmond, Oklahoma",earthquake,1.1,2.7,NA,NA,reviewed,tul,tul,2016-01-12
2016-01-12T13:09:30Z,35.9517,-97.3924,6.964,2.6,ml,NA,65,NA,0.44,us,us10004ds2,2016-03-30T02:27:56Z,"8km NNE of Guthrie, Oklahoma",earthquake,0.9,6.5,NA,NA,reviewed,tul,tul,2016-01-12
2016-01-13T03:14:21Z,35.6646,-97.3928,6.593,3,ml,NA,36,NA,0.5,us,us10004dwy,2016-03-30T02:27:57Z,"7km E of Edmond, Oklahoma",earthquake,1.4,6.3,NA,NA,reviewed,tul,tul,2016-01-13
2016-01-13T03:44:19Z,35.9516,-97.3918,7.632,3.1,ml,NA,65,NA,0.61,us,us10004dx6,2016-03-30T02:27:57Z,"8km NNE of Guthrie, Oklahoma",earthquake,1.2,6.7,NA,NA,reviewed,tul,tul,2016-01-13
2016-01-13T12:36:01Z,36.9473,-97.8151,2.618,2.5,ml,NA,64,NA,0.51,us,us10004e2t,2016-03-30T02:27:58Z,"17km NNW of Medford, Oklahoma",earthquake,0.9,5.8,NA,NA,reviewed,tul,tul,2016-01-13
2016-01-13T14:48:16Z,35.658,-97.4068,6.406,2.6,ml,NA,38,NA,0.28,us,us10004e3u,2016-03-30T02:27:58Z,"6km E of Edmond, Oklahoma",earthquake,0.9,2.8,NA,NA,reviewed,tul,tul,2016-01-13
2016-01-13T15:44:07Z,36.9368,-97.71,3.074,3.2,ml,NA,78,NA,0.47,us,us10004e44,2016-03-30T02:27:58Z,"14km SW of Caldwell, Kansas",earthquake,1,6.8,NA,NA,reviewed,tul,tul,2016-01-13
2016-01-13T18:22:31Z,36.9535,-97.8334,5.034,3,ml,NA,61,NA,0.58,us,us10004e5v,2016-03-30T02:27:58Z,"18km NNW of Medford, Oklahoma",earthquake,1.7,7.4,NA,NA,reviewed,tul,tul,2016-01-13
2016-01-14T00:16:30Z,36.6694,-97.9687,1.66,2.5,mb_lg,NA,52,0.117,0.26,us,us10004ea5,2016-03-30T02:27:59Z,"25km SW of Medford, Oklahoma",earthquake,1.2,7.9,0.17,10,reviewed,us,us,2016-01-14
2016-01-14T02:04:03Z,36.5853,-98.3923,6.94,2.8,ml,NA,81,NA,0.41,us,us10004ebe,2016-03-30T02:27:59Z,"11km WNW of Helena, Oklahoma",earthquake,2,2.2,NA,NA,reviewed,tul,tul,2016-01-14
2016-01-14T04:03:13Z,35.6711,-97.4132,6.149,2.8,ml,NA,34,NA,0.23,us,us10004edf,2016-03-30T02:27:59Z,"6km ENE of Edmond, Oklahoma",earthquake,0.7,3.4,NA,NA,reviewed,tul,tul,2016-01-14
2016-01-14T04:24:46Z,35.6774,-97.4149,6.66,2.3,ml,NA,36,0.096,0.31,us,us10004edb,2016-03-30T02:27:59Z,"6km ENE of Edmond, Oklahoma",earthquake,1.1,3.4,0.069,28,reviewed,us,us,2016-01-14
2016-01-14T04:45:53Z,36.4813,-98.7485,9.489,3.1,ml,NA,117,NA,0.48,us,us10004edk,2016-03-30T02:27:59Z,"33km NW of Fairview, Oklahoma",earthquake,2.3,6.7,NA,NA,reviewed,tul,tul,2016-01-14
2016-01-14T12:55:03Z,36.4803,-98.7542,7.304,3.2,ml,NA,118,NA,0.62,us,us10004egz,2016-03-30T02:28:00Z,"34km NW of Fairview, Oklahoma",earthquake,1.7,7.3,NA,NA,reviewed,tul,tul,2016-01-14
2016-01-14T16:46:42Z,36.5862,-98.3944,7.967,2.5,ml,NA,99,NA,0.58,us,us10004eju,2016-03-30T02:28:00Z,"11km WNW of Helena, Oklahoma",earthquake,1.8,6.3,NA,NA,reviewed,tul,tul,2016-01-14
2016-01-14T22:16:19Z,36.5303,-95.7798,5,2.7,mb_lg,NA,151,0.618,0.45,us,us10004ep1,2016-03-30T02:28:00Z,"11km NW of Oologah, Oklahoma",earthquake,2.2,2,0.161,10,reviewed,us,us,2016-01-14
2016-01-14T22:41:39Z,36.7675,-97.7725,6.003,3.4,ml,NA,43,NA,0.52,us,us10004epw,2016-03-30T02:28:00Z,"5km SW of Medford, Oklahoma",earthquake,1.3,6.8,NA,NA,reviewed,tul,tul,2016-01-14
2016-01-14T23:12:45Z,36.4702,-98.7365,5,2.9,mb_lg,NA,94,0.232,0.61,us,us10004eq3,2016-03-30T02:28:00Z,"32km NW of Fairview, Oklahoma",earthquake,1.9,2,0.106,23,reviewed,us,us,2016-01-14
2016-01-14T23:15:31Z,36.939,-97.7972,2.351,3.5,mwr,NA,228,NA,0.41,us,us10004eq5,2016-03-30T02:28:01Z,"15km NNW of Medford, Oklahoma",earthquake,0.8,4.8,NA,14,reviewed,tul,slm,2016-01-14
2016-01-15T02:06:30Z,36.9509,-97.8102,5,3.3,ml,NA,53,NA,0.6,us,us10004er8,2016-04-06T17:30:20Z,"17km NNW of Medford, Oklahoma",earthquake,4.3,5.9,NA,NA,reviewed,tul,tul,2016-01-15
2016-01-15T03:29:24Z,36.9498,-97.8217,5.729,3.1,ml,NA,63,NA,0.66,us,us10004es6,2016-04-06T17:30:20Z,"17km NNW of Medford, Oklahoma",earthquake,4.5,6.7,NA,NA,reviewed,tul,tul,2016-01-15
2016-01-15T08:04:27Z,35.9593,-96.9113,4.088,3.6,ml,NA,69,NA,0.4,us,us10004etj,2016-04-06T17:30:20Z,"11km E of Perkins, Oklahoma",earthquake,1.7,6.2,NA,NA,reviewed,tul,tul,2016-01-15
2016-01-15T09:31:51Z,36.5851,-98.1352,6.464,3,ml,NA,59,NA,0.55,us,us10004eu6,2016-04-06T17:30:20Z,"12km ENE of Helena, Oklahoma",earthquake,1.5,4.1,NA,NA,reviewed,tul,tul,2016-01-15
2016-01-15T14:08:14Z,35.6601,-97.4267,7.1,2,ml,NA,39,0.078,0.3,us,us10004evs,2016-04-06T17:30:21Z,"4km E of Edmond, Oklahoma",earthquake,0.8,2.7,0.069,28,reviewed,us,us,2016-01-15
2016-01-15T19:53:00Z,35.9621,-96.9029,5.132,2.8,ml,NA,41,NA,0.74,us,us10004eyd,2016-04-06T17:30:21Z,"11km E of Perkins, Oklahoma",earthquake,1.3,4.1,NA,NA,reviewed,tul,tul,2016-01-15
2016-01-16T00:09:50Z,36.9484,-97.8147,2.056,2.8,ml,NA,64,NA,0.5,us,us10004ezq,2016-04-06T17:30:21Z,"17km NNW of Medford, Oklahoma",earthquake,1.1,7.3,NA,NA,reviewed,tul,tul,2016-01-16
2016-01-16T00:36:51Z,36.4482,-98.3695,5.949,3,ml,NA,71,NA,0.62,us,us10004ezt,2016-04-06T17:30:21Z,"14km SW of Helena, Oklahoma",earthquake,1.6,7.2,NA,NA,reviewed,tul,tul,2016-01-16
2016-01-16T04:15:48Z,35.6806,-97.4105,5,2.3,ml,NA,69,0.099,0.48,us,us10004f0d,2016-04-06T17:30:22Z,"6km ENE of Edmond, Oklahoma",earthquake,1.3,1.9,0.062,34,reviewed,us,us,2016-01-16
2016-01-16T10:41:23Z,36.2514,-98.4305,6.826,2.5,ml,NA,95,NA,0.51,us,us10004f1w,2016-04-06T17:30:22Z,"4km ESE of Fairview, Oklahoma",earthquake,1.5,7.4,NA,NA,reviewed,tul,tul,2016-01-16
2016-01-16T13:24:45Z,36.8625,-97.9944,5.149,2.8,ml,NA,88,NA,0.47,us,us10004f27,2016-04-06T17:30:22Z,"24km WNW of Medford, Oklahoma",earthquake,1.4,4.3,NA,NA,reviewed,tul,tul,2016-01-16
2016-01-16T14:40:06Z,35.6855,-97.4202,9,2.3,ml,NA,71,0.104,0.28,us,us10004f2f,2016-04-06T17:30:22Z,"6km NE of Edmond, Oklahoma",earthquake,0.9,3.2,0.066,30,reviewed,us,us,2016-01-16
2016-01-16T16:12:04Z,35.6751,-97.3979,10.06,2.1,ml,NA,35,0.095,0.39,us,us10004f2j,2016-04-06T17:30:22Z,"7km ENE of Edmond, Oklahoma",earthquake,1.1,3.3,0.066,30,reviewed,us,us,2016-01-16
2016-01-16T21:31:54Z,36.2905,-97.5133,7.32,2.5,ml,NA,52,NA,0.47,us,us10004f3n,2016-04-06T17:30:23Z,"20km W of Perry, Oklahoma",earthquake,0.9,7,NA,NA,reviewed,tul,tul,2016-01-16
2016-01-16T22:18:21Z,36.7507,-97.5748,7.024,2.8,ml,NA,64,NA,0.54,us,us10004f3u,2016-04-06T17:30:23Z,"15km ESE of Medford, Oklahoma",earthquake,1.3,6.8,NA,NA,reviewed,tul,tul,2016-01-16
2016-01-16T22:37:51Z,36.7743,-97.8667,5.92,3.1,ml,NA,53,NA,0.5,us,us10004f3y,2016-04-06T17:30:23Z,"12km WSW of Medford, Oklahoma",earthquake,3.3,7.3,NA,NA,reviewed,tul,tul,2016-01-16
2016-01-17T00:59:31Z,36.8662,-97.9984,4.99,3.5,ml,NA,85,NA,0.48,us,us10004f4a,2016-04-06T17:30:23Z,"24km WNW of Medford, Oklahoma",earthquake,4.7,7.2,NA,NA,reviewed,tul,tul,2016-01-17
2016-01-17T07:36:07Z,35.874,-97.3471,5.322,2.9,ml,NA,63,NA,0.63,us,us10004f59,2016-04-06T17:30:23Z,"7km E of Guthrie, Oklahoma",earthquake,1.6,0.6,NA,NA,reviewed,tul,tul,2016-01-17
2016-01-17T08:51:55Z,36.0751,-97.2038,7.869,3.3,ml,NA,54,NA,0.54,us,us10004f5n,2016-04-06T17:30:23Z,"13km WSW of Stillwater, Oklahoma",earthquake,1,7,NA,NA,reviewed,tul,tul,2016-01-17
2016-01-17T11:50:49Z,35.9175,-97.5437,6.014,2.9,ml,NA,71,NA,0.61,us,us10004f6v,2016-04-06T17:30:23Z,"6km SE of Crescent, Oklahoma",earthquake,1.6,7.5,NA,NA,reviewed,tul,tul,2016-01-17
2016-01-17T14:04:31Z,36.517,-98.6995,4.719,2.6,ml,NA,100,NA,0.43,us,us10004f79,2016-04-06T17:30:24Z,"32km S of Alva, Oklahoma",earthquake,1.6,7.7,NA,NA,reviewed,tul,tul,2016-01-17
2016-01-17T16:20:31Z,36.4786,-98.7498,7.696,2.7,ml,NA,124,NA,0.44,us,us10004f7p,2016-04-06T17:30:24Z,"33km NW of Fairview, Oklahoma",earthquake,2.2,6.8,NA,NA,reviewed,tul,tul,2016-01-17
2016-01-17T16:38:00Z,36.2682,-97.3752,5,2.5,mb_lg,NA,46,0.292,0.22,us,us10004f7t,2016-04-06T17:30:24Z,"8km WSW of Perry, Oklahoma",earthquake,1.1,2,0.18,8,reviewed,us,us,2016-01-17
2016-01-17T17:34:45Z,36.0413,-97.4586,4.162,2.6,ml,NA,65,NA,0.68,us,us10004f82,2016-04-06T17:30:24Z,"15km NE of Crescent, Oklahoma",earthquake,1.6,7.3,NA,NA,reviewed,tul,tul,2016-01-17
2016-01-17T19:07:21Z,36.1241,-97.0639,6.76,2.5,ml,NA,81,NA,0.72,us,us10004f8a,2016-04-06T17:30:24Z,"1km NNW of Stillwater, Oklahoma",earthquake,1.2,6.7,NA,NA,reviewed,tul,tul,2016-01-17
2016-01-17T23:14:24Z,36.6632,-98.4544,7.265,2.7,ml,NA,71,NA,0.45,us,us10004f94,2016-04-06T17:30:24Z,"13km SW of Cherokee, Oklahoma",earthquake,2.7,7.3,NA,NA,reviewed,tul,tul,2016-01-17
2016-01-17T23:20:10Z,35.9303,-97.0224,4.395,2.5,ml,NA,70,NA,0.75,us,us10004f95,2016-04-06T17:30:24Z,"4km SSE of Perkins, Oklahoma",earthquake,1.4,7.3,NA,NA,reviewed,tul,tul,2016-01-17
2016-01-18T00:57:22Z,36.486,-98.7423,5.636,2.8,ml,NA,118,NA,0.53,us,us10004f9m,2016-04-06T17:30:25Z,"33km NW of Fairview, Oklahoma",earthquake,2,7.5,NA,NA,reviewed,tul,tul,2016-01-18
2016-01-18T01:13:32Z,35.6719,-97.4155,6.381,3.2,ml,NA,35,NA,0.58,us,us10004f9r,2016-04-06T17:30:25Z,"6km ENE of Edmond, Oklahoma",earthquake,1.7,5.1,NA,NA,reviewed,tul,tul,2016-01-18
2016-01-18T11:07:14Z,36.9645,-97.5235,5.2,1.77,ml,19,79,0.06059,0.04,ismpkansas,ismpkansas70168393,2016-02-08T23:00:38Z,"10km SE of Caldwell, Kansas",earthquake,0.15,0.35,0.15,14,reviewed,ismp,ismp,2016-01-18
2016-01-18T12:55:56Z,36.2761,-98.4096,8.309,4.1,ml,NA,91,NA,0.57,us,us10004fbz,2016-04-06T17:30:25Z,"6km E of Fairview, Oklahoma",earthquake,2,6.7,NA,NA,reviewed,tul,tul,2016-01-18
2016-01-18T16:41:56Z,35.9526,-97.3894,6.882,3,ml,NA,65,NA,0.52,us,us10004fd6,2016-04-06T17:30:25Z,"8km NNE of Guthrie, Oklahoma",earthquake,1.2,6.1,NA,NA,reviewed,tul,tul,2016-01-18
2016-01-18T18:32:28Z,36.4961,-99.0547,5,2.5,ml,NA,208,NA,0.59,us,us20004wya,2016-04-06T17:30:26Z,"14km ENE of Mooreland, Oklahoma",earthquake,1.5,6.7,NA,NA,reviewed,tul,tul,2016-01-18
2016-01-18T20:00:17Z,35.6606,-97.3934,5.781,2.8,ml,NA,53,NA,0.78,us,us10004ff7,2016-04-06T17:30:26Z,"7km E of Edmond, Oklahoma",earthquake,1.1,4.6,NA,NA,reviewed,tul,tul,2016-01-18
2016-01-18T20:24:06Z,36.7436,-98.0754,7.07,2.2,ml,NA,103,0.111,0.53,us,us10004ffl,2016-04-06T17:30:26Z,"25km E of Cherokee, Oklahoma",earthquake,1.1,6.7,0.052,48,reviewed,us,us,2016-01-18
2016-01-19T04:38:35Z,36.2556,-98.4308,4.71,2.7,ml,NA,122,NA,0.74,us,us10004fhq,2016-04-06T17:30:26Z,"4km ESE of Fairview, Oklahoma",earthquake,1.9,1.4,NA,NA,reviewed,tul,tul,2016-01-19
2016-01-19T12:41:07Z,35.4984,-96.7463,5,2.5,ml,NA,65,NA,0.48,us,us10004fkh,2016-04-06T17:30:27Z,"5km WNW of Prague, Oklahoma",earthquake,1.2,4.5,NA,NA,reviewed,tul,tul,2016-01-19
2016-01-19T14:09:06Z,36.5223,-98.9874,3.851,2.6,ml,NA,161,NA,0.97,us,us10004fkt,2016-04-06T17:30:27Z,"21km ENE of Mooreland, Oklahoma",earthquake,4.7,7.9,NA,NA,reviewed,tul,tul,2016-01-19
2016-01-19T15:54:43Z,36.4811,-98.745,7.936,2.6,ml,NA,117,NA,0.41,us,us10004fm7,2016-04-06T17:30:27Z,"33km NW of Fairview, Oklahoma",earthquake,1.5,6.6,NA,NA,reviewed,tul,tul,2016-01-19
